Blade load control,49,1,No enable Signal from MPU,T6
Blade load control,49,2,Deactivated,T6
Blade load control,49,3,Load difference,T6
Blade load control,49,4,No data from blade A,T6
Blade load control,49,5,No data from blade B,T6
Blade load control,49,6,No data from blade C,T6
Blade load control,49,7,Calibration not possible blade A,T6
Blade load control,49,8,Calibration not possible blade B,T6
Blade load control,49,9,Calibartion not possible blade C,T6
Blade load control,49,10,Different moments of mass,T6
Blade load control,49,11,Parameter fault mass moments,T6
Blade load control,49,12,Timeout calibration,T6
Blade load control,49,101,Rough calibration not poss. blade A,T6
Blade load control,49,102,Fine calibration not poss. blade A,T6
Blade load control,49,103,Calibration terminated blade A,T6
Blade load control,49,104,Error old calibration blade A,T6
Blade load control,49,105,Error load sensor blade A,T6
Blade load control,49,106,Wrong turbine type blade A,T6
Blade load control,49,107,Power too high with deact. load contr. A,T6
Blade load control,49,120,Underflow measurement blade A,T6
Blade load control,49,121,Overflow measurement blade A,T6
Blade load control,49,130,Error load measurement blade A,T6
Blade load control,49,131,Error load measurement 1 blade A,T6
Blade load control,49,132,Error load measurement 2 blade A,T6
Blade load control,49,195,Load measurement negative blade A,T6
Blade load control,49,199,Internal error blade A,T6
Blade load control,49,201,Rough calibration not poss. blade B,T6
Blade load control,49,202,Fine calibration not poss. blade B,T6
Blade load control,49,203,Calibration terminated blade B,T6
Blade load control,49,204,Error old calibration blade B,T6
Blade load control,49,205,Error load sensor blade B,T6
Blade load control,49,206,Wrong turbine type blade B,T6
Blade load control,49,207,Power too high with deact. load contr. B,T6
Blade load control,49,220,Underflow measurement blade B,T6
Blade load control,49,221,Overflow measurement blade B,T6
Blade load control,49,230,Error load measurement blade B,T6
Blade load control,49,231,Error load measurement 1 blade B,T6
Blade load control,49,232,Error load measurement 2 blade B,T6
Blade load control,49,299,Internal error blade B,T6
Blade load control,49,301,Rough calibration not poss. blade C,T6
Blade load control,49,302,Fine calibration not poss. blade C,T6
Blade load control,49,303,Calibration terminated blade C,T6
Blade load control,49,304,Error old calibration blade C,T6
Blade load control,49,305,Error load sensor blade C,T6
Blade load control,49,306,Wrong turbine type blade C,T6
Blade load control,49,307,Power too high with deact. load contr. C,T6
Blade load control,49,320,Underflow measurement blade C,T6
Blade load control,49,321,Overflow measurement blade C,T6
Blade load control,49,330,Error load measurement blade C,T6
Blade load control,49,331,Error load measurement 1 blade C,T6
Blade load control,49,332,Error load measurement 2 blade C,T6
Blade load control,49,395,Load measurement negative blade C,T6
Blade load control,49,399,Internal error blade C,T6
Monitoring sensor,50,14,Noises in spinner,T6
Monitoring sensor,50,40,Rotor blade damage det.: unknown sys.,T6
Monitoring sensor,50,42,Rotor blade damage detected: fos4x,T6
Monitoring sensor,50,43,Rotor blade damage detected: Woelfel,T6
Monitoring sensor,50,66,Lightning Alert (Phoenix),T6
Monitoring sensor,50,67,Lightning detector faulty (Phoenix),T6
Fault blade heating,55,70,Supply switched off (nacelle),T6
Fault blade heating,55,102,Not deactivatble Blade A,T6
Fault blade heating,55,140,Overtemperature Heater Blade A,T6
Fault blade heating,55,152,Not deactivatable Blade A (Gazeheating),T6
Fault blade heating,55,202,Not deactivatble Blade B,T6
Fault blade heating,55,240,Overtemperature Heater Blade B,T6
Fault blade heating,55,252,Not deactivatable Blade B (Gazeheating),T6
Fault blade heating,55,302,Not deactivatable Blade C,T6
Fault blade heating,55,340,Overtemperature Heater Blade C,T6
Fault blade heating,55,352,Not deactivatable Blade C (Gazeheating,T6
Fault lubrication system,58,6,Timeout error (rotor),T6
Mains failure,60,1,Monitoring electric supply company,T3
Mains failure,60,2,Start delay,T3
Mains failure,60,3,Start-up blocking POC,T3
Mains failure,60,4,Start-up blocking POC (VCS),T1
Mains failure,60,9,Undervoltage L1+L2+L3,T3
Mains failure,60,10,Overrvoltage L1+L2+L3,T3
Mains failure,60,11,Undervoltage L1,T3
Mains failure,60,12,Undervoltage L2,T3
Mains failure,60,13,Undervoltage L3,T3
Mains failure,60,14,Overrvoltage L1,T3
Mains failure,60,15,Overrvoltage L2,T3
Mains failure,60,16,Overrvoltage L3,T3
Mains failure,60,17,Underfrequency,T3
Mains failure,60,18,Overfrequency,T3
Mains failure,60,19,Phase sequence error,T3
Mains failure,60,21,Undervoltage L1 (restart),T3
Mains failure,60,22,Undervoltage L2 (restart),T3
Mains failure,60,23,Undervoltage L3 (restart),T3
Mains failure,60,24,Overvoltage L1 (restart),T3
Mains failure,60,25,Overvoltage L2 (restart),T3
Mains failure,60,26,Overvoltage L3 (restart),T3
Mains failure,60,27,Underfrequency (restart),T3
Mains failure,60,28,Overfrequency (restart),T3
Mains failure,60,29,Start-up blocking (normal start),T3
Mains failure,60,30,Start-up blocking (restart),T3
Mains failure,60,40,Overrvoltage (hardware),T3
Mains failure,60,41,Undervoltage (hardware),T3
Mains failure,60,1501,Underfrequency f< decoupling protect.,T3
Mains failure,60,1502,Overfrequency f> decoupling protect.,T3
Mains failure,60,1503,Underfrequency f<< decoupling protect.,T3
Mains failure,60,1504,Overfrequency f>> decoupling protect.,T3
Mains failure,60,1505,Undervoltage U< L1 decoupling protect.,T3
Mains failure,60,1506,Undervoltage U< L2 decoupling protect.,T3
Mains failure,60,1507,Undervoltage U< L3 decoupling protect.,T3
Mains failure,60,1508,Undervoltage U< L1+L2+L3 dec. prot.,T3
Mains failure,60,1509,Undervoltage U<< L1 decoupling protect.,T3
Mains failure,60,1510,Undervoltage U<< L2 decoupling protect.,T3
Mains failure,60,1511,Undervoltage U<< L3 decoupling protect.,T3
Mains failure,60,1512,Undervoltage U<< L1+L2+L3 dec. prot.,T3
Mains failure,60,1513,Overvoltage U> L1 decoupling protect.,T3
Mains failure,60,1514,Overvoltage U> L2 decoupling protect.,T3
Mains failure,60,1515,Overvoltage U> L3 decoupling protect.,T3
Mains failure,60,1516,Overvoltage U> L1+L2+L3 dec. prot.,T3
Mains failure,60,1517,Overvoltage U>> L1 decoupling protect.,T3
Mains failure,60,1518,Overvoltage U>> L2 decoupling protect.,T3
Mains failure,60,1519,Overvoltage U>> L3 decoupling protect.,T3
Mains failure,60,1520,Overvoltage U>> L1+L2+L3 dec. prot.,T3
Mains failure,60,1533,FSC opened by decoupling protect.,T3
Mains breakdown,61,0,,T3
Feeding fault,62,1,Total power to low,T6
Feeding fault,62,2,Total power to high,T6
Feeding fault,62,3,Load shedding,T6
Feeding fault,62,4,Inverter overload,T6
Feeding fault,62,7,Diff. P-set / P-actual,T6
Feeding fault,62,9,Diff. P(inverter) / P(transducer),T6
Feeding fault,62,11,To low power converter 1,T6
Feeding fault,62,12,To low power converter 2,T6
Feeding fault,62,13,To low power converter 3,T6
Feeding fault,62,21,To much power converter 1,T6
Feeding fault,62,22,To much power converter 2,T6
Feeding fault,62,23,To much power converter 3,T6
Feeding fault,62,30,Feeding security circuit faulty,T6
Feeding fault,62,31,Mains contactor converter 1 off,T6
Feeding fault,62,32,Mains contactor converter 2 off,T6
Feeding fault,62,33,Mains contactor converter 3 off,T6
Feeding fault,62,39,Mains contactor several conv. Off,T6
Feeding fault,62,43,Earth contact,T6
Feeding fault,62,46,Malfunction earth contact monitoring,T6
Feeding fault,62,51,No zero crossing converter 1,T6
Feeding fault,62,52,No zero crossing converter 2,T6
Feeding fault,62,53,No zero crossing converter 3,T6
Feeding fault,62,59,No zero crossing several conv.,T6
Feeding fault,62,61,Diff. phase current converter 1,T6
Feeding fault,62,62,Diff. phase current converter 2,T6
Feeding fault,62,63,Diff. phase current converter 3,T6
Feeding fault,62,69,Diff. phase current several conv.,T6
Feeding fault,62,71,Overload chopper converter 1,T6
Feeding fault,62,72,Overload chopper converter 2,T6
Feeding fault,62,73,Overload chopper converter 3,T6
Feeding fault,62,79,Overload chopper several conv.,T6
Feeding fault,62,81,Current measurement converter 1,T6
Feeding fault,62,82,Current measurement converter 2,T6
Feeding fault,62,83,Current measurement converter 3,T6
Feeding fault,62,91,External shut down converter 1,T6
Feeding fault,62,92,External shut down converter 2,T6
Feeding fault,62,93,External shut down converter 3,T6
Feeding fault,62,99,External shut down several conv.,T6
Feeding fault,62,101,To low power inverter 1,T6
Feeding fault,62,102,To low power inverter 2,T6
Feeding fault,62,103,To low power inverter 3,T6
Feeding fault,62,104,Too low power inverter 4,T6
Feeding fault,62,201,To much power inverter 1,T6
Feeding fault,62,202,To much power inverter 2,T6
Feeding fault,62,203,To much power inverter 3,T6
Feeding fault,62,204,Too much power inverter 4,T6
Feeding fault,62,301,Mains contactor inverter 1 off,T6
Feeding fault,62,302,Mains contactor inverter 2 off,T6
Feeding fault,62,303,Mains contactor inverter 3 off,T6
Feeding fault,62,304,Mains contactor off inverter 4,T6
Feeding fault,62,319,Mains contactor several inv. off,T6
Feeding fault,62,401,Chopper deactivated inverter 1,T6
Feeding fault,62,402,Chopper deactivated inverter 2,T6
Feeding fault,62,403,Chopper deactivated inverter 3,T6
Feeding fault,62,404,Chopper deactivated inverter 4,T6
Feeding fault,62,419,Chopper deactivated several inv.,T6
Feeding fault,62,501,No zero crossing inverter 1,T6
Feeding fault,62,502,No zero crossing inverter 2,T6
Feeding fault,62,503,No zero crossing inverter 3,T6
Feeding fault,62,504,No zero crossing inverter 4,T6
Feeding fault,62,519,No zero crossing several inv.,T6
Feeding fault,62,601,Diff. phase current inverter 1,T6
Feeding fault,62,602,Diff. phase current inverter 2,T6
Feeding fault,62,603,Diff. phase current inverter 3,T6
Feeding fault,62,604,Diff. phase current inverter 4,T6
Feeding fault,62,619,Diff. phase current several inv.,T6
Feeding fault,62,701,Overload chopper inverter 1,T6
Feeding fault,62,702,Overload chopper inverter 2,T6
Feeding fault,62,703,Overload chopper inverter 3,T6
Feeding fault,62,704,Overload chopper inverter 4,T6
Feeding fault,62,719,Overload chopper several inv.,T6
Feeding fault,62,801,Current measurement inverter 1,T6
Feeding fault,62,802,Current measurement inverter 2,T6
Feeding fault,62,803,Current measurement inverter 3,T6
Feeding fault,62,804,Current measurement inverter 4,T6
Feeding fault,62,819,Current measurement several inv.,T6
Feeding fault,62,901,External shut down inverter 1,T6
Feeding fault,62,902,External shut down inverter 2,T6
Feeding fault,62,903,External shut down inverter 3,T6
Feeding fault,62,904,External shut down inverter 4,T6
Feeding fault,62,919,External shut down several inv.,T6
Feeding fault,62,1001,No double step-up-chopper inverter 1,T6
Feeding fault,62,1002,No double step-up-chopper inverter 2,T6
Feeding fault,62,1003,No double step-up-chopper inverter 3,T6
Feeding fault,62,1004,No double step-up-chopper inverter 4,T4
Feeding fault,62,1019,No double step-up-chopper several inv.,T6
Feeding fault,62,1104,P-balancing out of tolerance inv. 4,T6
Feeding fault,62,1119,P-balancing out of tolerance several inv.,T6
Feeding fault,62,1301,Pulse inhibit inverter 1,T6
Feeding fault,62,1302,Pulse inhibit inverter 2,T6
Feeding fault,62,1303,Pulse inhibit inverter 3,T6
Feeding fault,62,1304,Pulse inhibit inverter 4,T6
Feeding fault,62,1319,pulse inhibit several inv.,T6
Feeding fault,62,1401,Error EC-fan inv. 1,T6
Feeding fault,62,1402,Error EC-fan inv. 2,T6
Feeding fault,62,1403,Error EC-fan inv. 3,T6
Feeding fault,62,1404,Error EC-fan inv. 4,T6
Feeding fault,62,1419,Error EC-fan serveral inv.,T6
Feeding fault,62,1901,Collective fault message inverter 1,T6
Feeding fault,62,1902,Collective fault message inverter 2,T6
Feeding fault,62,1903,Collective fault message inverter 3,T6
Feeding fault,62,1904,Collective fault message inverter 4,T6
Feeding fault,62,1919,Collective fault several inverters,T6
Overcurrent inverter,64,11,L1 converter 1,T6
Overcurrent inverter,64,12,L2 converter 1,T6
Overcurrent inverter,64,13,L3 converter 1,T6
Overcurrent inverter,64,14,Step-up-chopper converter 1,T6
Overcurrent inverter,64,15,I-Rectifier converter 1,T6
Overcurrent inverter,64,16,Cross short circuit converter 1,T6
Overcurrent inverter,64,17,Collective fault message conv. 1,T6
Overcurrent inverter,64,21,L1 converter 2,T6
Overcurrent inverter,64,22,L2 converter 2,T6
Overcurrent inverter,64,23,L3 converter 2,T6
Overcurrent inverter,64,24,Step-up-chopper converter 2,T6
Overcurrent inverter,64,25,I-Rectifier converter 2,T6
Overcurrent inverter,64,26,Cross short circuit converter 2,T6
Overcurrent inverter,64,27,Collective fault message conv. 2,T6
Overcurrent inverter,64,31,L1 converter 3,T6
Overcurrent inverter,64,32,L2 converter 3,T6
Overcurrent inverter,64,33,L3 converter 3,T6
Overcurrent inverter,64,34,Step-up-chopper converter 3,T6
Overcurrent inverter,64,35,I-Rectifier converter 3,T6
Overcurrent inverter,64,36,Cross short circuit converter 3,T6
Overcurrent inverter,64,37,Collective fault message conv. 3,T6
Overcurrent inverter,64,91,L1 several converters,T6
Overcurrent inverter,64,92,L2 several converters,T6
Overcurrent inverter,64,93,L3 several converters,T6
Overcurrent inverter,64,94,Step-up-chopper several converters,T6
Overcurrent inverter,64,95,I-Rectifier several converters,T6
Overcurrent inverter,64,96,Cross short circuit several converters,T6
Overcurrent inverter,64,97,Collective fault message sev. conv.,T6
Overcurrent inverter,64,101,L1 inverter 1,T6
Overcurrent inverter,64,102,L1 inverter 2,T6
Overcurrent inverter,64,103,L1 inverter 3,T6
Overcurrent inverter,64,104,L1 inverter 4,T6
Overcurrent inverter,64,119,L1 several inverters,T6
Overcurrent inverter,64,201,L2 inverter 1,T6
Overcurrent inverter,64,202,L2 inverter 2,T6
Overcurrent inverter,64,203,L2 inverter 3,T6
Overcurrent inverter,64,204,L2 inverter 4,T6
Overcurrent inverter,64,219,L2 several inverters,T6
Overcurrent inverter,64,301,L3 inverter 1,T6
Overcurrent inverter,64,302,L3 inverter 2,T6
Overcurrent inverter,64,303,L3 inverter 3,T6
Overcurrent inverter,64,304,L3 inverter 4,T6
Overcurrent inverter,64,319,L3 several inverters,T6
Overcurrent inverter,64,401,Step-up-chopper inverter 1,T6
Overcurrent inverter,64,402,Step-up-chopper inverter 2,T6
Overcurrent inverter,64,403,Step-up-chopper inverter 3,T6
Overcurrent inverter,64,404,Step-up-chopper inverter 4,T6
Overcurrent inverter,64,419,Step-up-chopper several inverters,T6
Overcurrent inverter,64,501,I-Rectifier inverter 1,T6
Overcurrent inverter,64,502,I-Rectifier inverter 2,T6
Overcurrent inverter,64,503,I-Rectifier inverter 3,T6
Overcurrent inverter,64,504,I-Rectifier inverter 4,T6
Overcurrent inverter,64,519,I-Rectifier several inverters,T6
Overcurrent inverter,64,601,Cross short circuit inverter 1,T6
Overcurrent inverter,64,602,Cross short circuit inverter 2,T6
Overcurrent inverter,64,603,Cross short circuit inverter 3,T6
Overcurrent inverter,64,604,Cross short circuit inverter 4,T6
Overcurrent inverter,64,619,Cross short circuit several inverters,T6
Overcurrent inverter,64,701,Collective fault message inv. 1,T6
Overcurrent inverter,64,702,Collective fault message inv. 2,T6
Overcurrent inverter,64,703,Collective fault message inv. 3,T6
Overcurrent inverter,64,704,Collective fault message inv. 4,T6
Overcurrent inverter,64,719,Collective fault message several inv.,T6
Overcurrent inverter,64,801,Step-up-chopper faulty inverter 1,T6
Overcurrent inverter,64,802,Step-up-chopper faulty inverter 2,T6
Overcurrent inverter,64,803,Step-up-chopper faulty inverter 3,T6
Overcurrent inverter,64,804,Step-up-chopper faulty inverter 4,T6
Overvoltage inverter,65,101,DC-link inverter 1,T6
Overvoltage inverter,65,102,DC-link inverter 2,T6
Overvoltage inverter,65,103,DC-link inverter 3,T6
Overvoltage inverter,65,104,DC-link inverter 4,T6
Overvoltage inverter,65,119,DC-link several inverters,T6
Overvoltage inverter,65,201,Imbalance U(DC-link) inv. 1,T6
Overvoltage inverter,65,202,Imbalance U(DC-link) inv. 2,T6
Overvoltage inverter,65,203,Imbalance U(DC-link) inv. 3,T6
Overvoltage inverter,65,204,Imbalance U(DC-link) inv. 4,T6
Overvoltage inverter,65,219,Imbalance U(DC-link) several inv.,T6
Overvoltage inverter,65,301,Imbalance U(rectif.) inv. 1,T6
Overvoltage inverter,65,302,Imbalance U(rectif.) inv. 2,T6
Overvoltage inverter,65,303,Imbalance U(rectif.) inv. 3,T6
Overvoltage inverter,65,304,Imbalance U(rectif.) inv. 4,T6
Overvoltage inverter,65,319,Imbalance U(rectif.) several inv.,T6
Overvoltage inverter,65,401,Malfunc. U(DC-link) measurem. inv. 1,T6
Overvoltage inverter,65,402,Malfunc. U(DC-link) measurem. inv. 2,T6
Overvoltage inverter,65,403,Malfunc. U(DC-link) measurem. inv. 3,T6
Overvoltage inverter,65,404,Malfunc. U(DC-link) measurem. inv. 4,T6
Overvoltage inverter,65,419,Malfunc. U(DC-link) meas. several inv.,T6
Overvoltage inverter,65,501,Malfunc. U(rectif.) measurem. inv. 1,T6
Overvoltage inverter,65,502,Malfunc. U(rectif.) measurem. inv. 2,T6
Overvoltage inverter,65,503,Malfunc. U(rectif.) measurem. inv. 3,T6
Overvoltage inverter,65,504,Malfunc. U(rectif.) measurem. inv. 4,T6
Overvoltage inverter,65,519,Malfunc. U(rectif.) measurem. sev. inv.,T6
Fault rectifier,66,1,Overcurrent phase U1,T6
Fault rectifier,66,2,Overcurrent phase V1,T6
Fault rectifier,66,3,Overcurrent phase W1,T6
Fault rectifier,66,4,Overcurrent phase U2,T6
Fault rectifier,66,5,Overcurrent phase V2,T6
Fault rectifier,66,6,Overcurrent phase W2,T6
Fault rectifier,66,7,Overcurrent phase U/V/W1,T6
Fault rectifier,66,8,Overcurrent phase U/V/W2,T6
Fault rectifier,66,13,Overvoltage rectifier,T6
Fault rectifier,66,14,Rectifier 1 off,T6
Fault rectifier,66,15,Rectifier 2 off,T6
Fault rectifier,66,21,Isometer system 1,T6
Fault rectifier,66,22,Isometer system 2,T6
Fault rectifier,66,23,Isometer system 1+2,T6
Fault rectifier,66,31,DC-link measurement,T6
Fault rectifier,66,33,Diff. U-DC-link rect. U-DC-link inverter,T6
Fault rectifier,66,34,Difference phasecurrent system 1,T6
Fault rectifier,66,35,Difference phasecurrent system 2,T6
Fault rectifier,66,36,Difference phasevoltage system 1,T6
Fault rectifier,66,37,Difference phasevoltage system 2,T6
Fault rectifier,66,51,Overtemperature rectifier 1,T6
Fault rectifier,66,52,Overtemperature rectifier 2,T6
Fault rectifier,66,53,Thermoswitch rectifier 1,T6
Fault rectifier,66,54,Thermoswitch rectifier 2,T6
Fault rectifier,66,91,Configuration error rectifier 1,T6
Fault rectifier,66,92,Configuration error rectifier 2,T6
Fault rectifier,66,95,Overvoltage during gen. heat. rectifier 1,T6
Fault rectifier,66,96,Overvoltage during gen. heat. rectifier 2,T6
Over temperature,67,11,Heatsink L1 converter 1,T6
Over temperature,67,12,Heatsink L2 converter 1,T6
Over temperature,67,13,Heatsink L3 converter 1,T6
Over temperature,67,14,Heatsink step-up-chopper conv. 1,T6
Over temperature,67,15,Thermoswitch heatsink conv. 1,T6
Over temperature,67,16,Power choke converter 1,T6
Over temperature,67,21,Heatsink L1 converter 2,T6
Over temperature,67,22,Heatsink L2 converter 2,T6
Over temperature,67,23,Heatsink L3 converter 2,T6
Over temperature,67,24,Heatsink step-up-chopper conv. 2,T6
Over temperature,67,25,Thermoswitch heatsink conv. 2,T6
Over temperature,67,26,Power choke converter 2,T6
Over temperature,67,31,Heatsink L1 converter 3,T6
Over temperature,67,32,Heatsink L2 converter 3,T6
Over temperature,67,33,Heatsink L3 converter 3,T6
Over temperature,67,34,Heatsink step-up-chopper conv. 3,T6
Over temperature,67,35,Thermoswitch heatsink conv. 3,T6
Over temperature,67,36,Power choke converter 3,T6
Over temperature,67,101,Heatsink L1 inverter 1,T6
Over temperature,67,102,Heatsink L1 inverter 2,T6
Over temperature,67,103,Heatsink L1 inverter 3,T6
Over temperature,67,104,Heatsink L1 inverter 4,T6
Over temperature,67,119,Heatsink L1 several inverters,T6
Over temperature,67,201,Heatsink L2 inverter 1,T6
Over temperature,67,202,Heatsink L2 inverter 2,T6
Over temperature,67,203,Heatsink L2 inverter 3,T6
Over temperature,67,204,Heatsink L2 inverter 4,T6
Over temperature,67,219,Heatsink L2 several inverters,T6
Over temperature,67,301,Heatsink L3 inverter 1,T6
Over temperature,67,302,Heatsink L3 inverter 2,T6
Over temperature,67,303,Heatsink L3 inverter 3,T6
Over temperature,67,304,Heatsink L3 inverter 4,T6
Over temperature,67,319,Heatsink L3 several inverters,T6
Over temperature,67,401,Heatsink step-up-chopper inv. 1,T6
Over temperature,67,402,Heatsink step-up-chopper inv. 2,T6
Over temperature,67,403,Heatsink step-up-chopper inv. 3,T6
Over temperature,67,404,Heatsink step-up-chopper inv. 4,T6
Over temperature,67,419,Heatsink step-up-chopper several inv.,T6
Over temperature,67,501,Thermoswitch heatsink inv. 1,T6
Over temperature,67,502,Thermoswitch heatsink inv. 2,T6
Over temperature,67,503,Thermoswitch heatsink inv. 3,T6
Over temperature,67,504,Thermo switch heatsink inv. 4,T6
Over temperature,67,519,Thermo switch heatsink several inv.,T6
Over temperature,67,601,Power choke inverter 1,T6
Over temperature,67,602,Power choke inverter 2,T6
Over temperature,67,603,Power choke inverter 3,T6
Over temperature,67,604,Power choke inverter 4,T6
Over temperature,67,619,Power choke several inverters,T6
Over temperature,67,701,Heatsink chopper inverter 1,T6
Over temperature,67,702,Heatsink chopper inverter 2,T6
Over temperature,67,703,Heatsink chopper inverter 3,T6
Over temperature,67,704,Heatsink chopper inverter 4,T6
Over temperature,67,719,Heatsink chopper several inverters,T6
Acoustic sensor,69,1,Inverter 1,T6
Acoustic sensor,69,2,Inverter 2,T6
Acoustic sensor,69,3,Inverter 3,T6
Acoustic sensor,69,4,Inverter 4,T6
Acoustic sensor,69,19,Several Inverters,T6
Generator over temperature,70,1,Stator,T6
Generator over temperature,70,2,Rotor,T6
Generator over temperature,70,3,Stator (measurement slot),T6
Generator over temperature,70,4,Stator (measurement winding overhang),T6
Generator over temperature,70,5,Rotor (measurement blade A),T6
Generator over temperature,70,6,Rotor (measurement blade B),T6
Generator over temperature,70,11,Stator (slot 1),T6
Generator over temperature,70,12,Stator (slot 2),T6
Generator over temperature,70,13,Stator (winding overhang front),T6
Generator over temperature,70,14,Stator (winding overhang rear),T6
Insulation monitoring,71,121, Isometer System 1.1,T6
Insulation monitoring,71,122, Isometer System 1.2,T6
Insulation monitoring,71,123, Isometer System 1.1+1.2,T6
Air gap monitoring,72,101,Sensor 1 blade A,T6
Air gap monitoring,72,102,Sensor 2 blade A,T6
Air gap monitoring,72,110,Both sensors blade A,T6
Air gap monitoring,72,120,Several sensors,T6
Air gap monitoring,72,121,Sensor 1 blade A (< idle speed),T6
Air gap monitoring,72,122,Sensor 2 blade A (< idle speed),T6
Air gap monitoring,72,125,Sensor 1 blade A (< idle speed + heat.),T6
Air gap monitoring,72,126,Sensor 2 blade A (< idle speed + heat.),T6
Air gap monitoring,72,130,Both sensors blade A (< idle speed),T6
Air gap monitoring,72,131,Sensor 1 blade A (standstill),T6
Air gap monitoring,72,132,Sensor 2 blade A (standstill),T6
Air gap monitoring,72,135,Sensor 1 blade A (standstill + heating),T6
Air gap monitoring,72,136,Sensor 2 blade A (standstill + heating),T6
Air gap monitoring,72,140,Both sensors blade A (standstill),T6
Air gap monitoring,72,141,Sensor 1 faulty blade A,T6
Air gap monitoring,72,142,Sensor 2 faulty blade A,T6
Air gap monitoring,72,150,Both sensors faulty blade A,T6
Air gap monitoring,72,201,Sensor 1 blade B,T6
Air gap monitoring,72,202,Sensor 2 blade B,T6
Air gap monitoring,72,210,Both sensors,T6
Air gap monitoring,72,220,Several sensors blade B,T6
Air gap monitoring,72,221,Sensor 1 blade B (< idle speed),T6
Air gap monitoring,72,222,Sensor 2 blade B (< idle speed),T6
Air gap monitoring,72,225,Sensor 1 blade B (< idle speed + heat.),T6
Air gap monitoring,72,226,Sensor 2 blade B (< idle speed + heat.),T6
Air gap monitoring,72,230,Both sensors blade B (< idle speed),T6
Air gap monitoring,72,231,Sensor 1 blade B (standstill),T6
Air gap monitoring,72,232,Sensor 2 blade B (standstill),T6
Air gap monitoring,72,235,Sensor 1 blade B (standstill + heating),T6
Air gap monitoring,72,236,Sensor 2 blade B (standstill + heating),T6
Air gap monitoring,72,240,Both sensors blade B (standstill),T6
Air gap monitoring,72,241,Sensor 1 faulty blade B,T6
Air gap monitoring,72,242,Sensor 2 faulty blade B,T6
Air gap monitoring,72,250,Both sensors faulty blade B,T6
Air gap monitoring,72,301,Sensor 1 blade C,T6
Air gap monitoring,72,302,Sensor 2 blade C,T6
Air gap monitoring,72,310,Both sensors blade C,T6
Air gap monitoring,72,320,Several sensors,T6
Air gap monitoring,72,321,Sensor 1 blade C (< idle speed),T6
Air gap monitoring,72,322,Sensor 2 blade C (< idle speed),T6
Air gap monitoring,72,325,Sensor 1 blade C (< idle speed + heat.),T6
Air gap monitoring,72,326,Sensor 2 blade C (< idle speed + heat.),T6
Air gap monitoring,72,330,Both sensors blade C (< idle speed),T6
Air gap monitoring,72,331,Sensor 1 blade C (standstill),T6
Air gap monitoring,72,332,Sensor 2 blade C (standstill),T6
Air gap monitoring,72,335,Sensor 1 blade C (standstill + heating),T6
Air gap monitoring,72,336,Sensor 2 blade C (standstill + heating),T6
Air gap monitoring,72,340,Both sensors blade C (standstill),T6
Air gap monitoring,72,341,Sensor 1 faulty blade C,T6
Air gap monitoring,72,342,Sensor 2 faulty blade C,T6
Air gap monitoring,72,350,Both sensors faulty blade C,T6
Torque monitoring,73,2,Peak load,T6
Torque monitoring,73,12,Signal to small,T6
Torque monitoring,73,13,Signal to big,T6
Torque monitoring,73,14,Transversal oscillation too small,T6
Torque monitoring,73,31,Vibrations (average),T6
Torque monitoring,73,32,Vibrations (peak),T6
Bearing temperature,76,1,Overtemp. front bearing,T6
Bearing temperature,76,2,Overtemp. rear bearing,T6
Fault Excitation,80,1,Fault current,T6
Fault Excitation,80,2,Rotor monitoring,T6
Fault Excitation,80,10,Overtemperature heatsink,T6
Fault Excitation,80,15,Over temperature output choke,T6
Fault Excitation,80,20,Charging error,T6
Fault Excitation,80,21,Overvoltage DC-link,T6
Fault Excitation,80,22,Excit. current to low during test,T6
Fault Excitation,80,23,Excit. current to high during test,T6
Fault Excitation,80,24,Overcurrent (software),T6
Fault Excitation,80,25,Overcurrent (hardware),T6
Fault Excitation,80,30,Undervoltage DC-link,T6
Fault Excitation,80,31,Malfunction DC-supply,T6
Fault Excitation,80,42,Excit. current too low during operation,T6
Fault Excitation,80,49,No current during generator heating,T6
Fault Excitation,80,60,IGBT-driver faulty,T6
Fault self-excitation,83,1,Voltage set value too low,T6
Fault self-excitation,83,2,Excitation current too low,T6
Fault self-excitation,83,3,DC-link voltage too low,T6
Fault self-excitation,83,4,No supply by rectifier,T6
Fault self-excitation,83,5,Timeout,T6
Prot. circuit-breaker tripped,90,6,Rotor brake,T6
Prot. circuit-breaker tripped,90,9,Power supply pitch,T6
Prot. circuit-breaker tripped,90,10,Power supply excitation,T6
Prot. circuit-breaker tripped,90,51,Yaw drive 1,T6
Prot. circuit-breaker tripped,90,52,Yaw drive 2,T6
Prot. circuit-breaker tripped,90,53,Yaw drive 3,T6
Prot. circuit-breaker tripped,90,54,Yaw drive 4,T6
Prot. circuit-breaker tripped,90,61,Yaw drives system 1,T6
Prot. circuit-breaker tripped,90,62,Yaw drives system 2,T6
Prot. circuit-breaker tripped,90,63,Yaw inverter,T6
Prot. circuit-breaker tripped,90,301,Mains filter inverter 1,T6
Prot. circuit-breaker tripped,90,302,Mains filter inverter 2,T6
Prot. circuit-breaker tripped,90,303,Mains filter inverter 3,T6
Prot. circuit-breaker tripped,90,304,Mains filter inverter 4,T6
Prot. circuit-breaker tripped,90,319,Mains filter several inverters,T6
Prot. circuit-breaker tripped,90,401,Fan power cabinet 1,T6
Prot. circuit-breaker tripped,90,402,Fan power cabinet 2,T6
